Title,Title_URL,Image,likes,comment,collect,share
#升麻#故事#中草药#科普 ,https://www.douyin.com/video/7107929641272249630,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/c4734e0824ad471289f6850d03a1a603~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=4GAGGAcPMCxfWEMxswRDZuNv3d8%3D,141,7,28,26
#防风#故事#中草药 #科普,https://www.douyin.com/video/7107613474569604365,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/d8b8082528f04426a8596f602c237d1b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=NH5xZuRTVqLJmgKmJB8fPoOt6io%3D,155,3,33,16
#地龙#药材#故事#科普,https://www.douyin.com/video/7107232579413200158,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/1d264e1b0cb7471889c1a4fc03c2faef~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=VVUKrqO3a%2BBwVSOAYrpqBKpMmc0%3D,2317,117,618,223
#射干#中草药 #故事#科普#药用植物 ,https://www.douyin.com/video/7106430000865234206,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/10afa0b57bdb4e08b2f052320dcf7bc8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=qJTpljeS3hwPJypM1qiYD%2BQDURY%3D,571,17,101,31
#蒲公英#中草药 #科普 #故事#药用植物 ,https://www.douyin.com/video/7106063042479263013,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/0316b4a81f524e5291c0dfbb10bc8554~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=xb4gKpDtqnxmvVQaQs59ahJPE6M%3D,6238,152,523,410
#马齿苋#中草药 #故事#科普,https://www.douyin.com/video/7105681646963264775,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/245c26705c0643599f6a68a1be6c43e1_1654420448~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=NFzqurwhQS4OZlnzG2HpCuiBnN0%3D,1901,103,354,293
#元胡#科普 #故事 #中草药#涨知识  #中草药 ,https://www.douyin.com/video/7104951472881814815,https://p3-sign.douyinpic.com/tos-cn-i-0813/24bb8a5177cc438f9cd16ff27eeda06b~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=X7BqpmVcxO2ucqcz0%2BslGni8eW0%3D,78,2,19,22
#羌活#故事 #科普#中草药 ,https://www.douyin.com/video/7104559268132637966,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/d74848e35d53411cae3d601d09cd5512_1654159121~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=Cjlk0lckmfEFK2OlHAuAsBbIp6o%3D,721,20,173,101
#红花#故事#科普一下 #中草药 ,https://www.douyin.com/video/7104184291776630053,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/dbd455081837405ca41bcd8d8aaa42b3_1654071816~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=U5qWpJcAzfflvlkDHiZOYEUPGI4%3D,2602,151,259,184
#天麻#故事 #科普一下 #中草药 ,https://www.douyin.com/video/7103446722956823839,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/5acbdfe5f6b94d1fa11ffe64a9b97a15~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=rm5YbXVF7s62AOmOSfdlp%2BSjvEU%3D,928,33,109,94
