Title,Title_URL,Image,likes,comment,collect,share
藏在民间的中医药智慧 解锁草本酒的前世今生 #好酒寻根之旅 #创新草本科技探秘健康劲牌,https://www.douyin.com/video/7327082510901316873,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/2e85f2d3ee6a44efb0a388b67ac6e5bf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=MqLb4ajl4SRy5AszL31uDoUneUo%3D,7152,60,405,3288
传承400余年的小药剂是中华瑰宝 你可以永远相信老祖宗智慧 #启达力荆防颗粒,https://www.douyin.com/video/7327512000563645723,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/96ff1fd2df9046eb9ce0d91acf86e288~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=yCAT4ElKAkMYV3Xb5U%2FzVSok12M%3D,9276,326,4355,1477
老中医院长：只为老百姓在中医院，看到的是真中医！#人物故事 #中医 #中药  #文化 #传统文化 #健康 ,https://www.douyin.com/video/7325786373967875354,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/f55d563398c84983abba26571763651e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=fvIo3as%2Fy%2BWrOPGabEMKXhtR5vA%3D,55000,3805,17000,6986
世间不需悬丝诊脉，看“当代扁鹊”解密扁鹊脉诊绝学！ #中医 #健康 #科普一下 #传统文化 #人物故事 ,https://www.douyin.com/video/7316863234206649641,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ede322fe10bd4fd2a9d72f7abfc4dd8c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=Sne3K0jAWlYsO7TEM2JbbiOhofk%3D,22000,766,7430,3434
16岁中医少女身怀绝技，不仅因为她有中医界神秘文凭！#中医 #健康 #黄琪惠 #黄元御 #传统文化  #文化 ,https://www.douyin.com/video/7315006923319823666,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ecaa7a1e4ec342308fee4c17b899df37~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=Rr%2FDIKx2thLuJK6TInRjXeWZsYw%3D,13000,25,2336,1544
科技再发达，中药房为何越忙越用老秤？其中大智慧，很少人知道！ #中医#传统文化 #中药 #养生 #健康 #秤 ,https://www.douyin.com/video/7312412884942753034,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ef0bcb68ce0f480798afb72d4cfdb797~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=ra8hCeoeNmmLQJkkrn7%2BvPKCS94%3D,9719,234,2667,1147
世人对中医最大的误解，看当代中医如何来解！ #医者 #中医 #健康 #养生 #急救 #中医院,https://www.douyin.com/video/7309086599281790246,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/46eaca3b0a2f4e32851893c215d6a2ef~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=yCmsgW4HtHszPg3ShGNgEVsEY%2Fw%3D,20000,1727,4848,3279
汉方药崛起？为什么这些在中国买不到，却在日本药房里卖到爆！ #中药 #中医 #汉方药 #文化 #健康 #养生 ,https://www.douyin.com/video/7305372172384554279,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/886598249a1c4ec78b47d626ca5e2696~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=MQHOXJ7SeTk22eMaXfWmo6ytSpA%3D,4557,537,1020,1101
一年卖5亿，是真让人开心？还只是心理作用？ #中医 #中药 #健康 #养生 #逍遥丸  ,https://www.douyin.com/video/7303128954544655654,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/87d213230bdb4a549c8e3dbda89a749b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=xPull4YUiw%2Bih922964unVaBeXY%3D,4800,292,1101,1396
最近发现不少好中医改行了！真是医术不精中药不行了吗？ #中药 #中医 #养生 #健康养生,https://www.douyin.com/video/7301647987099372809,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/7b6b236b9e4a41d99886ca41178e720f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=Qni%2FVl%2FfWxsQJpAAHhdif36cEz8%3D,5820,213,1485,1474
