Title,Title_URL,Image,Likes,likes,comment,collect,share
原来古人捕鱼是用的鱼藤根的汁液，真是太聪明了#传统手艺 #古法 #捕鱼 #纪录片充电计划 #涨知识 ,https://www.douyin.com/video/7330586917882432795,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/584727409ee34d1f8fb02efa6cd410c1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=IGokdHGKzu6r3rlYCenrd5Jihf4%3D,658,660,13,154,33
原来生活在川西高原上的古尔沟人，棉花居然是用来做面条的#非遗 #美食 #野棉花 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7329490177313754407,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/1b2309901d254cb595ea41d824d6efed~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=3IKTK1jfo7LU2QCdMrZ7SggmM3Y%3D,327,330,11,50,27
用老鹰的翅骨做笛子，是老人生前最后一次展现这项神秘技艺#非遗传承 #鹰笛 #手艺人 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7328343527610486057,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/fc92a856332344f49983689f847a56a1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ksoLUCIRs2VotE2J3UC65Kkg2oY%3D,921,927,23,143,46
老人买米不是拿来吃，而是在上面进行不可思议的雕刻创作#非遗传承 #米雕 #手艺人 #高手在民间 #纪录片解说 ,https://www.douyin.com/video/7327241457776053530,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c705f88e60274db29abb55f6bb25fc50~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bcu9IRl0C5QjPFwJ9azOUPdauE4%3D,2.9万,29000,45,3621,4332
原来传承了500多年的德昂水鼓制作这么复杂#非遗传承 #德昂水鼓 #手艺人 #纪录片解说 ,https://www.douyin.com/video/7326127690371632410,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/a4f3471d4b2a44abb41fdb5e960d529b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=npfegoTH3VYWZU9XWQUVY9E%2Ba7w%3D,2407,2405,41,420,119
原来这就是被称为沙漠人参的“肉苁蓉”那么你见过吗？#非遗传承 #肉苁蓉 #本草 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7324632742128323849,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/6275ab07a6f141f198f32bfd1e322496~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=jYyoxtLDtahKGfOUxIKc4ZAGTK0%3D,1.2万,12000,500,1916,1149
原来传说中的金丹真的存在，成型后直径仅有1毫米#非遗传承 #中医 #药丸 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7323922095031848219,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/f0efaf9340e444488c2c58baa956f4a6~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=iZ%2Be%2BXGkkQ18hP%2BWZyrAERAx4vg%3D,788,793,22,167,51
老人在地里刨着一件宝贝，而这也关系着他们往后一年的命运#非遗传承 #百合 #本草 #涨知识 #纪录片解说 ,https://www.douyin.com/video/7322422945752632588,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/2e9eebc3de924013bf886ddbcf13c753~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=poxAflrgNjF5LJFIEeDaI%2B3d9%2B0%3D,433,434,10,79,17
价比黄金的霍山石斛，你见过吗？#霍山石斛 #本草 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7322027590334663962,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b7b825ee124e458a9855530e857eee40~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=kVsgDKd%2FVggFWDc97MDeMUGO1hs%3D,416,418,22,94,32
老人冒着中毒的风险，也要将这门古法技艺传承下去#非遗传承 #巴豆霜 #炮制 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7321284000893455652,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/dde8899eee854d41b2623a4d77c1ce57~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=mPHJs4XNNTvrq0zGzCULEzmCwk0%3D,955,956,35,186,39
老人不顾儿子反对，忍着重病也要为徒弟展示这项即将失传的古老技艺 #非遗传承 #荷叶炭 #本草  #纪录片解说,https://www.douyin.com/video/7320926354642423090,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ebf788c8df4442faaf74bc6590e9fe3a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2B3o%2Beqe34USI%2BaoWD8SJk5mXWGc%3D,9445,9443,361,1440,496
老人狠心剥下树皮，只为将陪伴了自己80年的肉桂树留在身边 #非遗传承 #肉桂 #本草 #传统文化 #纪录片解说,https://www.douyin.com/video/7320566733121621267,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/8ce90aab798147a38cd42b6329de979a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sGKDxPFuTMVVLgkclp1ADcGm5GI%3D,881,883,25,163,23
男人冒着中毒的风险，在制作一道极为少见的人间美味！#非遗传承 #榼藤子 #制作过程 #传统手艺 #涨知识 ,https://www.douyin.com/video/7315739505925934377,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/6ac78d4dc7c64dca91a93bc9a9d21601~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=PFk0%2Fb4sA8mikiClWRBtQNkQu4I%3D,566,568,24,113,21
老人冒着受伤的风险，只为完成一项即将失传的“骨木绝技”#非遗传承 #骨木镶嵌 #手艺人 #纪录片充电计划 ,https://www.douyin.com/video/7301998457030479115,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/6f504f86236949c89e9f690862905634~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0XqSOCAdEj%2F%2BML5oDaiAwQtic%2FQ%3D,845,846,41,120,25
它是冠绝古今的中国奇迹，也是铸造史上的巅峰之作！#非遗传承 #永乐大钟 #传统文化 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7300558699356048651,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/96f0a0901cee46bb9cde50109dcedb0e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=fywAyJoD3sFWEH1Vixd1t3iXfLY%3D,8802,8801,421,635,336
这么巨大的“八盖木锁”相信很多人都是第一次看见#非遗传承 #八盖木锁 #手艺人 #匠人匠心 #纪录片充电计划 ,https://www.douyin.com/video/7299801345266126117,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/64ed2715af6748449b0b45fc566455c0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gHt9XhyEyi1Pe3TPrpoBZaFZxW4%3D,582,583,14,87,32
老人七天七夜不睡觉，只为炮制出传说中的“龙血竭” #非遗传承 #龙血竭 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7298318067535236406,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c176b6a7902e404c9b9e4a5b8fed7bee~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ZjWuJFpK3uCYXs4ugximOOVwlps%3D,560,562,25,108,24
韩国客商想把“中国弥勒佛”刻成韩国人的样子，雕刻师直接不干了 #传统手艺 #佛像雕刻  #纪录片充电计划 ,https://www.douyin.com/video/7297568562628152627,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c6c7e11ae20449b4910917d4d5c61d2e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=IcrVAG2rvEB3L07vXPLq9ryUMSk%3D,1445,1446,145,201,73
原来“竹筒水”还有如此妙用，那么你喝过吗？#传统手艺 #竹筒水 #哈尼族 #滇南本草 #纪录片充电计划 ,https://www.douyin.com/video/7297050720950308132,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/5a70302b6d8d42408c4389bb1cfa2e21~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=82RasYjFd74snZBLj7qYWKze0Qk%3D,447,448,20,84,16
中国传承了上千年的鱼竿技艺，小日子不但偷学，居然还想申遗#传统手艺 #竹鱼竿 #手艺人 #纪录片充电计划 ,https://www.douyin.com/video/7296483162358582540,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/1c5fa89118e34bed9b15573d8a65efe8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xbTy7Q35nBwj2D3ZRY1IajivMk0%3D,927,931,27,197,38
用剧毒的“狼毒草”造纸你见过吗？#非遗传承 #尼木藏纸 #传统手艺 #纪录片充电计划 ,https://www.douyin.com/video/7295727882721119498,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d11bc04c388f4f5780189a1519ac9511~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=EWccTu4K5WtzFcWBi4RS%2FPMK7NM%3D,1.8万,18000,451,2611,868
残破不堪的古画经过“纸上走火”就能重新变回价值连城！#非遗技艺 #古画修复 #匠人精神 #纪录片充电计划 ,https://www.douyin.com/video/7294625246152379659,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/06d2e3cc85834b158af5f8e23604f7f2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=b85Z2tp6lgMGy9a9%2Fn6RNA9qYo0%3D,6.0万,60000,583,2845,2303
这么独特美味的炸鸡，难道你不艾特你的那谁一起吃吗？#贫民窟 #炸鸡 #鸡骨架怎么做 #纪录片解说 #开眼界了 ,https://www.douyin.com/video/7293881273657855258,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/4a8b078c079c4564afac70c9c0cc0e68~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=PuB7VzUZVqj3LtCpygIsXdWRNXw%3D,8568,8568,3699,919,22000
揭秘传承了上千年的“夏布”制作技艺，你穿过夏布织的衣服吗？#非遗传承 #夏布 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7292358758083153179,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/086eed2de8ac4825bbb1d6c00a3cb414~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=djZZ7qGHIFD9WRAK14DpxJSn80s%3D,2050,2048,63,406,138
将“豆腐”与“草木灰”混合，就能成就一道你闻所未闻的非遗美食#灰豆腐 #非遗美食 #传统手艺 #纪录片充电计划,https://www.douyin.com/video/7291638680261856562,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/dd2f81bac5e343a9b454172070162998~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=hzlm5g7AXSGWLkHUQIVUnyraTP0%3D,455,455,15,143,39
原来报废的轮胎是这样翻新出来的，那么你会分辨吗？#翻新轮胎 #轮胎修复 #制作过程 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7291227992666295588,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/69d643c521fa41b8a73f4ecf689ca964~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=RYaGvJkF88clPiROcnZmpgB04Mk%3D,2.6万,26000,2694,2607,6523
用“板蓝根”染衣服你见过吗？#非遗传承 #靛蓝染 #板蓝根  #传统手艺 #纪录片解说,https://www.douyin.com/video/7290549657841831228,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/d29e233d2969436b90f22db86a24632c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=dLVCIQuCjA3zY0xTvx%2BjDBfGTIo%3D,1.2万,12000,1333,2735,3986
它是中国陶瓷史上的“巅峰之作”也是皇室贵族争相收藏的绝世孤品#非遗传承 #汝瓷 #五大名窑之首 #传统文化 ,https://www.douyin.com/video/7289809336975543609,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/97e22b8d3c1e4cb69ba0e3df15b4b18c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=R3xGSuYc2XidSBW1bIWMshlnjqc%3D,677,678,18,161,69
70岁老人拖着年迈身体为3岁孙女制作“嫁衣”#非遗传承 #苗族服饰 #火麻 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7289422196131302715,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/7c772c8fe3ab45f6ab731d143a6dc528~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=nROpTDXRrmXnDyIBbScYd%2Bnh48A%3D,1.4万,14000,293,2173,628
揭秘消失了一千多年刀枪不入的“藤甲”为何突然出现#非遗传承 #藤甲 #揭秘 #藤甲兵 #纪录片解说 ,https://www.douyin.com/video/7289025532417592637,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/44905f982a374c55a2274838b3cb3f68~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ApyvA8uessXa7MClEvy9B5e%2BdXs%3D,3.1万,31000,937,6572,1246
这是中国唯一一个哭进非遗的神秘部落！哭得不好还会被人耻笑#非遗文化 #哭嫁 #土家族 #纪录片解说 ,https://www.douyin.com/video/7288286206725606693,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYpyBlWAhAQf5AMAaQdEkZWAIiq4zAALAtGITB~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=pDNL8cW445AaBtdKjSTPhm3Z0Rc%3D,5.5万,55000,4748,3649,9382
揭秘冰壶的制作过程，为何一个破石头却能售价上万？#冰壶 #制作过程 #涨知识 #工厂实拍视频 ,https://www.douyin.com/video/7281974509710609727,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/owIhztB6AhLBIHx3mAyQfBTOEcI2AAr3AAVA3W~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=cTEEnzOmF7c8yMbssh%2BdVUbuBbo%3D,410,410,6,106,29
原来古人的“黑科技”这么厉害，球中烛火无论如何转动都不熄灭#非遗传承 #滚灯 #传统手艺 #高手在民间,https://www.douyin.com/video/7281244704249761080,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/da86718f970a4a1b9fd9074af293cab7~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wOzPN3MtPXfzQN9qA5jG6KHnEy4%3D,367,368,19,127,34
原来价比黄金的“湖笔”，竟然是用“山羊腋毛”做出来的#非遗传承 #湖笔 #文法四宝 #传统手艺 ,https://www.douyin.com/video/7280514520089398547,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/oEMyBJ8AhiEf4AlACQLEhduAIolPzAAGANSIoB~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=a0vuv2%2BfrM1%2FauQH3yoOI5G9Vb8%3D,420,421,18,107,39
老人用尽一生编织了三张凉席，然而到头来却一张都卖不出去#非遗传承 #传统手艺 #编织 #涨知识 ,https://www.douyin.com/video/7280335762124557605,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oECUAv5CS8AAuANAIlDnfJbGQAeMg5CqACRPCR~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=66IjiZcFwZ%2BCClREdnaRvGWYLkE%3D,622,627,11,138,22
用牛奶做扇子这件看似不可能的事，却在云南大理流传了八百多年#非遗传承 #传统手艺 #乳扇 #纪录片解说 ,https://www.douyin.com/video/7279381387302440248,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUEAFyCAFBsAAQIyHjIAAfhAcjzqzgAYvN5rlB~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=FMCgZxnTmPL9Zt9HsmmXp5L1cyY%3D,507,509,34,152,47
它被誉为泥巴界的“软黄金”，也是古代盖章皇帝乾隆的上班首选#非遗传承 #龙泉印泥 #传统手艺 #涨知识 ,https://www.douyin.com/video/7278271151292386614,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogRCy8A1AYtbAfAeKlWxAmCB4AEAIAACnZnYDg~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=8D36%2FZTpPTTMjmUnVkB2V7NdDig%3D,574,576,14,204,68
这是一门即将消失的老手艺“剃头匠”那么你在这里理过发吗？#剃头匠 #理发 #老手艺 #传统手艺 ,https://www.douyin.com/video/7277903994419203365,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o4mCSzghIAB1QFAACATh1EcAuEAIQAfpyABtct~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LCVtCEouzWuaCH0qRxXjSesRNzY%3D,585,586,36,119,71
“青神竹编”到底有多牛？一根不起眼的竹丝却能被玩出上亿天价#青神竹编 #非遗传承 #传统手艺 #高手在民间 ,https://www.douyin.com/video/7277203127953067275,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oIEA9kZAiCuABgRaJ0IADfhAh0zLzfAWntXSKC~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tY95OFCfSpndn7kZQTz2N3IzWyk%3D,608,629,15,107,69
“古兵器狼筅”为平定百年倭患做出巨大贡献，值得我们铭记！#复原古兵器 #狼筅 #铭记历史 #匠心制作,https://www.douyin.com/video/7276080750267616548,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/cff865d0a6e84a7c8a012e6c896cbbba~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=2rsCph2NP%2FuPT4WDns5It%2F%2FAeHs%3D,859,861,22,137,23
看一眼就少一眼的老手艺“古法茶油压榨”#非遗传承 #传统手艺 #老手艺 #榨油 #开眼界了,https://www.douyin.com/video/7275712541525871913,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/53a55037b1bb48339cc4cf2899a89350~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=iICqTMYZ4nYedsfyl6ucYLL3tzA%3D,2694,2694,65,472,220
"原来剧毒无比的水银在童子尿的作用下,居然可以变成食物#非遗传承 #佐太 #传统手艺 #纪录片解说 #开眼界了",https://www.douyin.com/video/7275329941242137892,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/850d2247d4974f34948c1f37272aff70~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xq45%2Fzt%2B9RiNCtdMTLr%2FrLZFiGA%3D,2.2万,22000,1350,1769,6862
老人烧尽一片沙漠，只为得到一种碧绿的“烧碱”#碱蒿子 #烧碱 #非遗传承 #传统手艺 #涨知识,https://www.douyin.com/video/7274962946181123364,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/9e0b9adb95f1423b834535c3ecd94947~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=vw6ZBoLbFfHqVzh1goM%2Fpebwfac%3D,426,426,12,105,28
看一眼就少一眼的老手艺“编棕衣”你见过吗？#棕衣 #老手艺 #传统手艺 #开眼界了,https://www.douyin.com/video/7274574106886982966,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/e3ad9005aa35442093fe531b6f46ca81~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XKotVmF36MfeME7xjKEZb3qRiF8%3D,4.1万,41000,1638,4568,1894
原来“米花糖”才是小时候的甜蜜记忆，一口下去脆香四溢回味无穷#米花糖 #小吃 #童年味道 #传统手艺,https://www.douyin.com/video/7274193512059407679,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/2b0fa11d49274cf19281b9886fb8b54c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=y2qUrH4fWIXiggZKOwXdjN8H8O0%3D,271,272,21,59,32
看一眼就少一眼的老手艺“倒铝锅” 你见过吗？#倒铝锅 #老手艺 #传统手艺 #开眼界了,https://www.douyin.com/video/7273811311065107724,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/1b648ea8d6914988987c2d94f381adfc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=UMmjmxmwl1zGUmRJBVaArjoAIyk%3D,3.1万,31000,3666,3869,2830
原来这就是称为菌中贵族的“竹荪”，那么你吃过吗？#竹荪 #蘑菇 #纪录片解说 #涨知识,https://www.douyin.com/video/7273447891325226279,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/1240f168671048ba93d4b546e62c6961~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=J2nXYKM6Jwbe5eAOOFJV0rxmc8s%3D,591,592,51,144,108
将蚕宝放在扇骨上就能做出一把扇子，你见过吗？#油扇 #蚕丝扇 #传统手艺 #手艺人 #涨知识,https://www.douyin.com/video/7273093672466517259,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/635ca36707f74f52bc95ea5639e0c890~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LP4KQKme5gEsD9YoDySKlKGEASc%3D,462,464,13,99,31
小哥花费半年青春养蚕不是为了做蚕丝被，而是收集蚕宝的巴巴#非遗传承 #蚕沙枕头 #传统手艺 #涨知识 ,https://www.douyin.com/video/7272324376886889764,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oIie3JPaI5AhQXE2UAHEAfAABfPQ2j8YJECHAb~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bGyOE%2FwD%2BqXB9fnjgMCg3F%2BRmT8%3D,1580,1597,49,614,334
揭秘科技与狠活的“3D打印牛肉”是如何生产，如果普及你敢尝试吗？#牛肉 #科技与狠活 #制作过程 #涨知识 ,https://www.douyin.com/video/7270828342079704380,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMLk5AzdEAChADE1NAAgI6Af6ynfVJXu7tlRCK~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=HyaxTrQrK1DsPq%2BiwAdvNkA%2BODk%3D,661,662,49,187,119
